num_authors,num_maintainers,num_roles,has_organization,has_license,yanked,has_sdist,has_sig,num_dependencies,has_requires_python,num_releases,days_since_first_release,days_since_last_release,dev_status_level,description_length,num_classifiers,num_project_urls,has_homepage,num_wheel_dists,total_dist_size_kb,package,version,label
1,0,1,0,0,0,1,0,6,1,6,778,559,0,10,0,1,1,1,37,redbaby,1.0.2,0
0,0,1,0,0,0,1,0,4,1,1,1423,1423,0,9,2,0,0,1,2,psaopt,0.0.1,0
1,0,1,0,0,0,1,0,0,0,1,2486,2486,2,0,6,1,1,1,16,suresms,1.0.0,0
1,0,1,0,0,0,1,0,1,1,8,1073,832,2,506,8,3,1,1,18,mongoclasses,0.5.0,0
0,0,1,0,1,0,1,0,2,1,1,864,864,0,701,17,3,1,1,7,inifini,0.0.0,0
1,1,1,0,1,0,1,0,1,1,5,1163,673,3,3600,7,2,1,1,12,pyfsm-tool,0.9.1,0
1,0,1,0,1,0,1,0,0,0,3,2986,273,3,339,9,1,1,0,8,p01.env,0.5.1,0
1,0,2,0,0,0,1,0,0,0,1,2696,2696,3,1476,7,1,1,0,3,fetchrss-api,0.1.4,0
1,1,1,0,1,0,1,0,25,1,41,2671,446,3,8574,8,1,1,1,5268,XTCryptoSignals,0.4.0,0
1,0,1,0,1,0,1,0,4,1,2,1330,1292,0,343,6,2,1,1,23,ibm-wmla-client,0.1.1,0
1,0,3,0,1,0,1,0,9,1,61,2700,2142,2,20163,7,1,1,1,12402,ibm-ai-openscale-cli,0.2.247,0
1,0,1,0,1,0,1,0,0,0,1,5349,5349,0,1285,5,2,1,0,5,MPNotifier,1.1.0,0
1,0,1,0,1,0,1,0,0,0,6,4573,4041,1,460,9,1,1,1,39,file_archive,0.6.0,0
1,0,1,0,1,0,1,0,0,0,25,2855,2761,1,1093,1,2,1,0,13,evilmc,0.1.17,0
1,0,1,0,1,0,1,0,0,1,1,2039,2039,0,6059,6,3,0,1,18,aida-lib,0.3.0,0
1,0,1,0,1,0,1,0,0,0,1,2676,2676,0,509,0,1,1,0,2,pygments-solarized-style,0.1.0,0
1,0,1,0,1,0,1,0,3,0,1,2190,2190,1,1620,6,1,1,1,14,django-chime,0.1.0,0
1,0,1,0,0,0,0,0,0,1,5,1592,1352,0,1149,3,2,1,1,10,sikriml,0.1.4,0
1,0,2,0,1,0,1,0,0,0,3,4010,4007,1,2882,10,2,1,1,68,pyci,0.0.3,0
0,0,1,0,0,0,1,0,0,0,1,1649,1649,0,230,0,0,0,1,14,SohamPDF,1.1.0,0
1,0,1,0,1,0,1,0,6,0,10,2473,2247,1,43564,10,1,1,1,183,pymltoolkit,0.1.11,0
0,2,1,0,1,0,1,0,1,1,9,603,226,0,952,0,3,1,1,24,superduper-sklearn,0.10.0,0
1,0,4,0,1,0,0,0,42,1,5,681,560,0,246,4,4,1,1,39,orquestra-workflow-runtime,0.1.0,0
1,0,1,0,1,0,1,0,2,0,9,2029,2027,0,58,0,0,0,1,7,shaurya,2.1.3.2,0
1,0,1,0,1,0,1,0,32,1,79,913,506,0,4160,7,2,1,0,4284,GeneralAgent,0.2.11,0
1,0,1,0,1,0,1,0,68,1,196,664,4,0,8705,6,0,0,1,288,lmnr,0.6.8,0
0,0,1,0,0,0,1,0,6,1,1,49,49,1,3111,8,0,0,1,50,pyflowreg-session-gui,0.1.0,0
0,2,1,0,1,0,1,0,2,1,9,603,226,0,942,0,3,1,1,23,superduper-anthropic,0.5.0,0
1,0,1,0,0,0,1,0,2,1,1,402,402,0,754,3,1,1,1,8,lenuxtranslate,1.25.3,0
1,1,1,0,1,0,1,0,6,1,3,331,249,2,2894,11,2,1,1,11723,gamdpy,0.8.0,0
1,0,1,0,1,0,0,0,4,1,26,3286,1050,0,2174,4,1,1,1,160,odoo8-addon-account-banking-pain-base,8.0.0.4.1.99.dev2,0
1,0,1,0,1,1,1,0,3,0,5,4002,2118,3,1081,7,1,1,1,8,django-pgcli,1.0.0,0
1,0,1,0,1,0,1,0,3,1,15,2856,494,2,26621,14,1,1,1,63,txtble,0.10.0,0
1,0,1,0,0,0,1,0,3,1,2,320,320,0,303,3,1,1,1,19,yzm-file,0.0.1,0
1,0,1,0,1,0,1,0,14,1,1,46,46,2,10022,13,3,1,1,38,boswell,0.4.0,0
1,0,1,0,1,0,1,0,0,0,1,1178,1178,0,0,0,0,0,0,1,coding-chaska-package,0.1.0,0
0,0,1,0,0,0,1,0,0,1,2,1524,1524,0,352,2,2,1,1,86,FakerPy-CediGaming,0.1.0,0
1,0,1,0,1,0,1,0,7,1,1,160,160,0,0,0,0,0,1,27,ai-contextify,0.1.0,0
1,0,1,0,1,0,1,0,0,0,8,3566,3527,1,866,11,2,1,0,22,spree,0.4.1,0
1,0,1,0,1,0,1,0,2,1,9,29,8,2,28,5,1,1,1,644,marimo-learn,0.3.0,0
0,0,1,0,0,0,1,0,0,0,1,2482,2482,0,71,0,1,1,1,3,sqlalchemy-model-convert,1.1.0,0
1,0,1,0,1,0,1,0,1,1,5,242,241,2,2437,10,3,1,1,1905,jarvis-meme-generator,1.0.4,0
1,0,1,0,0,0,1,0,0,0,20,2879,2878,0,2886,0,2,1,0,13,fastent,0.5.8.4,0
1,0,5,0,1,0,0,0,0,0,25,2142,192,0,54,0,2,1,1,341067,casadata,2023.9.18,0
1,0,1,0,1,0,1,0,0,1,1,2421,2421,1,3479,6,1,1,0,7,dschema,0.3.1.3a1,0
1,0,17,1,1,0,1,0,0,0,3,6653,5975,3,337,9,2,1,0,20,z3c.language.session,1.0.1,0
1,0,1,0,1,0,1,0,3,1,1,127,127,2,4155,10,4,1,1,74,http-stub-server,1.0.0,0
1,0,1,0,1,0,1,0,0,1,1,28,28,0,104,0,0,0,1,1,noosphere-network,0.0.1,0
0,0,1,0,0,1,1,0,3,1,5,158,158,0,4894,0,0,0,1,27,acg-frontend-mcp,0.1.0,0
1,0,1,0,1,0,1,0,1,0,25,1962,1382,0,1682,8,1,1,1,32,wykop-sdk-reborn,0.8.1,0
1,0,1,0,1,0,1,0,1,1,2,122,122,0,7143,15,1,1,1,187,django-spoll,0.4.0,0
1,0,1,0,0,0,1,0,0,1,1,16,16,0,39,2,1,1,1,3,slashmark-hash-gen,1.0.0,0
1,0,1,0,0,0,1,0,0,1,1,1882,1882,0,0,3,1,1,1,2,wix-protos-deployment-deployment-api,0.0.1,0
1,0,1,0,1,0,0,0,2,0,11,3679,3677,1,3376,11,1,1,1,11,django-pagination-fork,1.0.9,0
1,0,1,0,0,0,1,0,4,0,1,1320,1320,0,0,0,0,0,1,43,mes-from-den-server,0.0.1,0
1,0,1,0,1,0,1,0,0,0,5,3645,3613,2,433,10,2,1,1,12,aiojsonrpc,0.0.5,0
1,0,1,0,1,0,1,0,4,1,67,1339,7,2,1134,10,1,1,1,12,alibabacloud-cloudauth-intl20220809,1.0.5,0
0,0,1,0,0,0,1,0,0,1,2,1964,1960,1,901,6,1,1,1,14,easysql,1.0.0,0
0,0,1,0,1,0,1,0,0,1,2,805,805,0,2873,2,1,1,1,11,simple-template,1.0.0,0
1,0,1,0,1,0,1,0,3,0,1,598,598,1,1139,13,1,1,1,6,stackhost,0.0.1,0
0,0,1,0,0,0,1,0,0,0,1,2411,2411,0,2138,3,1,1,1,9,microsockets,1.0.0,0
1,0,1,0,1,0,1,0,6,1,7,305,15,0,2286,3,1,1,1,85,lime-ndt,0.1.1,0
1,0,1,0,1,0,1,0,5,1,3,1193,1187,2,6165,13,1,1,1,247,bsnotifier,1.0.1,0
0,0,1,0,1,0,0,0,0,0,2,1563,1563,1,2449,10,0,0,2,45,aliddns2,0.1.1,0
1,0,6,0,1,0,1,0,1,0,11,4570,58,1,2093,16,1,1,1,49,beproud.django.commons,0.41.0,0
1,1,1,0,1,0,1,0,2,1,2,271,271,2,1572,10,0,0,1,14,profanex,0.0.1,0
1,0,1,0,1,0,1,0,0,0,5,2304,2302,0,1259,14,1,1,0,130,django-netbox-confluence,0.1.4,0
1,0,1,0,1,0,1,0,4,1,1,17,17,1,3421,12,0,0,1,21,swarmauri_auth_idp_github,0.2.0.dev5,0
1,0,1,0,1,0,0,0,4,1,2,2293,949,2,3209,4,1,1,1,24,odoo10-addon-l10n-it-pos-fatturapa,10.0.1.0.0.99.dev2,0
0,0,1,0,1,0,1,0,6,1,1,819,819,0,0,3,0,0,1,8,ds-ml-data-kit,0.1.0,0
2,2,1,0,1,0,1,0,4,1,5,1241,132,2,10671,10,4,1,1,36,PyPermission,0.4.0,0
1,0,1,0,0,0,1,0,2,0,1,254,254,0,0,0,0,0,1,8,beam-search-BB,0.1.0,0
1,0,1,0,1,0,1,0,0,1,4,2246,1900,0,0,0,1,1,0,3,k50-tracker-api,0.0.1,0
0,0,1,0,1,0,1,0,6,1,2,441,437,0,6364,7,4,1,1,48,staticvectors,0.2.0,0
1,0,1,0,1,0,0,0,1,1,14,1861,698,0,3483,4,1,1,1,52,odoo14-addon-account-invoice-report-due-list,14.0.1.2.1.dev1,0
1,0,1,0,1,0,1,0,2,1,1,851,851,0,2733,3,1,1,1,14,earnings,1.1.0,0
0,0,1,0,0,0,1,0,2,0,4,813,813,0,60,0,0,0,1,46,CountToCython,0.0.2,0
1,0,1,0,1,0,1,0,0,0,2,3473,3473,0,7,0,2,1,0,1,huest,0.1.0,0
1,0,2,0,1,0,1,0,1,1,15,1644,14,2,2144,5,1,1,1,4926,orsopy,0.1.1,0
1,0,1,0,1,0,1,0,0,0,62,1681,333,2,2453,4,1,1,0,3,aiohttp-ratelimiter,3.4.2,0
0,0,1,1,1,0,1,0,5,1,2,88,50,3,3494,10,2,1,1,104,cdktn-provider-http,10.1.0,0
1,0,1,0,0,0,1,0,3,1,18,1416,1337,0,0,3,0,0,1,5,miniops,0.1.4,0
1,0,1,0,1,0,1,0,0,0,1,4915,4915,2,1363,6,2,1,0,10,consistent_hash,1.0.0,0
0,0,1,0,0,0,1,0,1,1,2,515,514,0,0,3,0,0,27,14417,file-picker-py,0.1.0,0
0,0,1,0,1,0,1,0,0,1,39,1890,118,0,265,11,2,1,0,18,ros-cdk-cas,1.0.0,0
1,0,1,0,1,0,1,0,1,0,4,1852,340,2,83,12,1,1,1,22,ethernetip,1.1.0,0
0,0,1,0,1,0,1,0,0,1,9,83,45,0,1549,3,0,0,1,27,ipmi-menu,1.0.7,0
1,0,1,0,0,0,1,0,0,0,1,1351,1351,0,0,0,1,1,0,7,data-conversion-tff,1.0.0,0
1,0,1,0,0,0,1,0,1,1,6,1052,1049,0,91,3,0,0,1,5,dimm-utils,0.1.4,0
1,0,1,0,0,0,1,0,5,1,8,146,107,0,84,7,0,0,1,7,arcane-tiktok,0.1.0,0
1,0,1,0,1,0,1,0,0,0,2,2645,2642,1,2161,7,1,1,0,8,bob.paper.tifs2018-dsu,1.0.2,0
0,0,1,0,0,0,1,0,1,1,2,179,175,0,17,0,0,0,1,2,davidkhala.amap,0.0.1,0
1,0,1,0,0,0,1,0,1,1,1,1033,1033,0,863,2,0,0,1,14,cnvmsg,0.1.0,0
1,0,1,0,0,0,1,0,0,1,4,2159,2157,0,206,3,1,1,1,5,dkh-pixel,1.0.2,0
1,0,1,0,1,0,1,0,0,1,4,247,247,0,3114,6,1,1,1,9,privacyschema,0.2.0,0
1,0,1,0,1,0,1,0,0,0,1,3441,3441,0,7,0,2,1,0,1,bical,0.1.0,0
0,0,1,0,0,0,1,0,0,1,1,793,793,0,0,3,0,0,1,196,utils-mitnanex,0.1.0,0
1,0,1,0,1,0,1,0,0,0,1,3537,3537,2,410,7,2,1,0,4,wave_utils,0.1.1,0
1,0,1,0,1,0,1,0,2,0,4,3799,3457,3,4256,8,1,1,1,28,django-image-renderer,0.1.3,0
1,0,1,0,0,0,1,0,5,1,55,875,183,0,2653,12,0,0,1,55,django-sync-env,1.0.0,0
1,0,1,0,1,0,1,0,4,1,9,921,896,2,2134,5,1,1,1,33,bflag,0.0.8,0
1,0,1,0,1,0,1,0,0,0,1,3634,3634,0,203,0,2,1,1,6,findawspeers,1.0.0,0
0,0,1,0,0,0,1,0,0,0,2,136,136,0,288,0,0,0,1,11,cmpparis-core,1.0.0,0
1,0,1,0,0,0,1,0,0,1,2,763,759,0,9,3,1,1,1,2,mmeerriittzz-YouHoGeon,0.0.1,0
1,0,1,0,0,0,1,0,0,1,1,512,512,0,211,3,1,1,1,3,h4ck,0.0.1,0
1,0,1,0,0,0,1,0,0,0,1,1495,1495,1,0,6,0,0,1,3,comparepkgvn,0.0.1,0
0,0,1,0,0,0,1,0,0,1,1,1400,1400,1,48,10,4,1,0,4,test-pack-bt3,1.0.1,0
0,0,1,0,0,0,0,0,1,0,1,2074,2074,0,2114,0,0,0,1,17,shuup-onboarding,1.0.0,0
1,0,2,0,1,0,1,0,0,0,27,5225,1429,0,1107,5,2,1,0,10,django-cron,0.3.6,0
1,1,1,0,1,0,0,0,6,1,2,15,6,2,5016,11,4,1,5,2726,pysage50e,0.1.1,0
1,0,1,0,1,0,1,0,5,1,1,350,350,1,1536,4,2,1,1,12,dtensor,0.0.1,0
1,0,1,0,0,0,1,0,5,1,2,1235,1141,0,742,3,1,1,1,33,issfile,2023.2.0,0
1,0,1,1,1,0,1,0,3,1,10,519,113,0,19661,0,0,0,1,45,ezmsg-panel,0.6.7,0
1,0,1,0,0,0,1,0,2,1,2,566,566,1,1065,9,1,1,1,12,license-selector,0.1.2,0
0,0,1,0,1,0,1,0,0,0,1,2799,2799,0,0,0,1,1,1,3,protopyenum,0.1.0,0
1,0,1,0,0,0,1,0,0,1,1,1963,1963,0,4154,3,1,1,1,19,protobuf-inspector,0.2.0,0
1,0,1,0,1,0,0,0,2,1,2,1578,1505,1,2614,11,5,1,1,7,flood-napari,0.0.1,0
1,0,1,0,0,0,1,0,0,1,3,1568,1563,0,1754,3,1,1,1,19,stift,0.3.0,0
1,0,1,0,1,0,1,0,0,1,3,1205,954,0,2375,12,1,1,1,432,jupyterlab-stata-highlight2,0.1.0,0
1,0,1,0,1,0,1,0,5,1,8,787,528,0,169,7,2,1,1,119,ftrack-qt,2.2.1,0
1,0,1,0,1,0,1,0,0,0,4,3897,3896,0,426,2,2,1,0,6,mview,0.1.1,0
1,0,1,0,1,0,1,0,15,1,10,542,380,0,4688,3,1,1,1,85,decima2,0.4.1,0
1,0,1,0,0,0,0,0,2,0,1,1097,1097,1,204,8,1,1,1,1,pin-generator,0.2.0,0
1,0,1,0,1,0,1,0,3,1,9,999,991,0,10879,5,1,1,1,15,omgpt,0.0.6,0
1,1,2,1,1,0,1,0,20,1,2,636,633,2,10923,9,2,1,1,82,rosdoc2,0.2.1,0
0,0,1,0,1,0,1,0,0,1,1,17,17,0,3431,7,1,1,1,21,wrapper-for-obsidian-cli,0.1.0,0
1,0,1,0,1,0,1,0,0,0,1,1105,1105,1,0,5,0,0,0,2,Tclab-Pi,0.2.0,0
1,0,1,0,1,0,1,0,7,1,8,1824,5,2,11265,11,1,1,1,32348,pyHMT2D,1.0.1,0
1,0,1,0,1,0,1,0,0,0,5,4735,4635,0,7,4,2,1,0,2,colander-validators,0.0.2,0
1,0,1,0,1,0,1,0,6,1,18,329,0,0,2111,3,1,1,1,35,tms-integration,0.2.3,0
1,1,1,0,1,0,1,0,6,1,2,195,174,0,1567,0,3,1,1,15,blacline,0.1.0,0
1,0,1,0,0,0,1,0,2,1,4,105,37,1,2771,4,0,0,1,26,cicada-vector,0.1.0,0
0,0,1,0,1,0,1,0,2,1,2,1996,1989,2,16692,9,1,1,1,23,mlfact,1.0.2,0
1,0,1,0,1,0,1,0,0,0,2,2247,2247,0,567,3,1,1,1,6,topsis-101883071,1.0.2,0
1,0,1,0,1,0,1,0,10,0,5,2434,2423,0,411,2,4,1,1,62,woohoo-pdns,2019.1.1,0
1,0,1,0,0,0,1,0,0,0,2,1831,1831,0,0,0,2,1,0,3,bsm-model,0.1.0,0
1,1,0,1,1,0,1,0,2,1,35,5791,941,3,1530,17,4,1,1,142,Flask-SQLAlchemy,2.4.0,0
1,1,1,0,1,0,1,0,0,0,3,3469,1629,3,4608,17,2,1,1,19,logfury,1.0.0,0
1,0,1,0,1,0,1,0,3,1,111,724,23,0,55,4,1,1,1,92,why-tools,0.0.34,0
1,0,1,0,1,0,1,0,4,1,5,172,169,0,8336,2,1,1,1,111,vodiboi-state-space-visualizer,0.1.5,0
1,0,1,0,1,0,1,0,0,1,7,1104,1103,0,0,3,0,0,1,7,create-python-proj,1.0.4,0
1,0,1,0,1,0,1,0,0,0,4,5246,4922,2,2423,7,2,1,0,5,translationrecorder,1.0.3,0
1,0,1,0,0,0,1,0,3,1,7,190,157,0,0,3,0,0,1,37,acex-core,0.2.1,0
1,0,1,0,1,0,1,0,4,0,1,441,441,0,705,0,0,0,1,73,petstore-gaurav-test1-ti-client,1.0.0,0
1,0,1,0,1,0,1,0,0,0,32,4678,3508,2,2337,8,2,1,0,27,simple-date,0.4.7,0
1,1,1,0,1,0,1,0,0,0,15,453,14,0,1340,0,2,1,1,43,pretix-fzbackend-utils,1.4.20260326.1,0
1,0,1,0,1,0,1,0,0,1,10,529,39,0,3910,5,1,1,1,9375,handic,25.7.21,0
1,0,0,1,1,0,1,0,12,1,2,176,175,0,0,0,0,0,1,20,arcade-cursor-agents-api,0.1.1,0
1,0,1,0,1,0,1,0,0,0,1,3814,3814,2,785,4,1,1,0,1,flask-secretbox-session,0.1.0,0
1,0,1,0,1,0,1,0,0,1,7,1130,742,0,26099,2,3,1,0,40,Timesweeper,1.1.1,0
1,0,1,0,1,0,1,0,0,0,2,4492,4442,3,491,7,2,1,0,296,openerp-l10n-ma,7.0.355,0
1,0,1,0,1,0,1,0,0,0,3,2025,2025,0,145,6,1,1,1,5,wscreenshot,0.0.2,0
0,0,1,0,1,0,1,0,9,1,19,386,57,0,6459,4,2,1,1,85,nrfcloud-utils,3.0.9,0
1,0,1,0,1,1,1,0,0,0,15,2482,2161,0,1513,3,1,1,0,12,rest-meets-djongo,0.0.12.5,0
1,0,1,0,0,0,0,0,7,1,73,1297,1205,0,28,3,1,1,1,4,doppio,0.3.2,0
1,0,1,0,1,0,1,0,0,0,1,1715,1715,0,545,0,0,0,0,5,novigi-airflow-custom-operators,1.0.0,0
1,0,1,0,1,0,1,0,40,0,5,659,659,0,13426,7,1,1,1,51,gpt-researcher-ian,0.6.8,0
0,1,1,0,1,0,1,0,3,1,1,352,352,2,1732,5,0,0,1,15,mcp-server-spider,0.1.0,0
1,0,1,0,1,0,1,0,0,0,81,4232,43,0,3477,0,1,1,0,7,pytest-regtest,1.0.12,0
1,0,1,0,1,0,0,0,16,1,30,520,15,0,2324,0,0,0,1,83,rosamllib,0.3.7,0
1,0,1,0,1,0,1,0,0,0,2,4677,4663,0,2882,0,2,1,0,12,djvasa,0.1.1,0
1,0,3,0,1,0,1,0,0,0,12,5894,5006,0,1210,3,2,1,0,79,plumi.locales,4.3.0,0
0,0,1,0,0,0,1,0,0,1,2,1030,1030,0,5365,0,0,0,1,27,chasha,0.0.2,0
1,0,12,0,1,0,1,0,0,0,20,4172,2016,2,1688,9,1,1,0,40,bob.io.matlab,2.0.14,0
2,0,1,0,1,0,1,0,2,1,7,183,183,3,4550,6,0,0,1,24,cloud-db-service,0.1.3,0
0,0,1,0,0,0,1,0,6,1,2,685,681,0,4038,3,2,1,1,11,longdocfactscore,1.0.0,0
1,0,1,0,0,0,1,0,5,1,2,118,23,0,5174,6,0,0,1,260,multigait,0.2.0,0
0,0,1,0,0,0,0,0,1,0,2,1134,1134,0,0,0,1,1,1,10,pmppm,1.0.0,0
1,0,1,0,1,0,1,0,2,0,5,2900,2097,1,0,3,1,1,1,39,auttitude,0.1.2,0
0,0,1,0,1,0,1,0,5,1,4,336,336,0,5493,2,1,1,1,60,bac_detect,1.2.0,0
1,0,1,0,1,0,1,0,0,0,11,1178,1177,1,1782,5,1,1,0,6,TOPSIS-GIRIK-102003178,1.3.7,0
2,0,2,0,0,1,1,0,17,1,6,911,800,0,1587,3,2,1,1,30,industryts,1.0.0,0
1,0,1,0,1,0,1,0,8,0,9,2150,455,1,7376,6,2,1,1,16567,ehtim,1.2.2,0
0,0,2,0,1,0,1,0,4,1,211,2253,1025,3,2124,13,2,1,1,350,aws-cdk.aws-acmpca,1.156.0,0
1,0,1,0,0,0,0,0,9,1,3,815,412,2,2927,12,2,0,1,14,stonefish-license-creator,0.1.2,0
1,0,0,1,1,0,1,0,5,1,14,94,68,2,3512,7,4,1,1,36,anam-mcp,0.1.6,0
0,0,1,0,0,0,1,0,2,1,8,36,20,0,2369,0,0,0,1,53,cf-basic-dev,0.2.0,0
0,0,1,0,0,0,0,0,1,0,1,157,157,0,109,0,0,0,1,1,ros-jazzy-diagnostic-msgs,5.3.6,0
1,0,3,0,1,0,1,0,6,1,5,1106,1077,0,2285,11,3,1,1,237,nbdefense_jupyter,1.0.3,0
0,0,1,0,1,0,1,0,12,1,3,68,68,1,3133,12,4,1,1,40,efsf,0.2.0,0
1,0,1,0,1,0,0,0,1,0,5,3285,2846,0,2082,3,1,1,1,21,odoo8-addon-product-multi-company,8.0.1.0.0.99.dev1,0
1,0,1,0,0,0,1,0,9,1,1,281,281,3,0,26,3,1,1,44,tensorrt-yolo-isarsoft,6.2.0,0
1,0,1,0,0,0,1,0,8,1,3,1059,1058,0,101,3,1,1,1,75727,certora-cli-alpha-antti-learned-lemma-passing-cvl2,20230517.9.39.262005,0
0,0,1,0,1,0,1,0,0,0,4,2112,2090,0,10193,3,1,1,0,9,datagrab,0.1.3,0
1,0,1,0,1,0,1,0,0,0,4,2089,2088,2,7,14,0,0,0,9,result_xx,1.0.3,0
1,0,1,0,0,0,1,0,0,0,1,2332,2332,0,0,2,1,1,1,2,cloudwright-slack-webhook,0.0.0,0
1,0,1,0,1,0,1,0,1,1,4,489,385,0,504,0,2,0,1,37,pmcu,0.1.2,0
1,0,1,0,1,0,1,0,0,0,5,5471,5028,1,7,7,2,1,0,3,sonicLiquidFlux,1.1.0,0
1,0,1,0,0,0,1,0,0,0,1,2658,2658,0,0,0,2,1,0,2,ovchipcard-api,1.1.0,0
1,0,1,0,1,0,1,0,11,1,5,2128,2126,0,0,0,0,0,1,21,MiniWiki,0.6.0,0
0,0,1,0,1,0,0,0,22,1,1,197,197,3,22512,9,2,1,1,19920,tts-webui.index-tts,2.0.0,0
1,0,1,0,1,0,1,0,1,1,1,349,349,0,0,0,1,1,1,3,waetool,0.1.0,0
1,0,1,0,0,0,1,0,0,1,2,683,679,0,138,3,1,1,1,3,crint,0.1.0,0
0,0,1,0,1,0,1,0,16,1,15,145,91,1,2664,6,2,1,1,92,slimschema,0.0.0.dev5,0
1,0,1,0,0,0,1,0,4,1,4,237,136,0,3138,0,4,1,1,44,nonebot-plugin-abs,1.0.0,0
1,0,1,0,1,0,1,0,12,1,4,115,115,2,9782,9,4,1,1,33,llm-smart-router,0.1.1,0
1,0,1,0,1,0,1,0,8,1,45,88,5,2,7220,11,4,1,1,33,oxarchive,0.2.1,0
1,0,1,0,0,0,1,0,0,1,10,1604,609,0,1665,4,0,0,1,21,pyfunctools,0.6.0,0
0,0,1,0,1,0,1,0,0,0,2,2087,2087,0,715,3,0,0,1,5,requests-skip-verify,0.0.2,0
0,0,1,0,1,0,1,0,3,1,10,15,15,2,2985,12,0,0,1,43,pysq,0.1.8,0
1,1,1,0,1,0,1,0,33,1,1,204,204,3,15925,14,5,1,1,3150,agentsiq,1.0.3,0
1,0,1,0,1,0,1,0,0,1,7,1111,1087,0,2113,0,1,1,0,8,address-name-system,0.2.1,0
1,0,1,0,1,0,1,0,1,1,4,1751,1740,3,20305,15,4,1,1,61,sections,0.0.1,0
1,0,1,0,1,0,1,0,0,0,35,3711,3641,1,7,5,2,1,0,110,transpose,0.0.3,0
1,0,1,0,1,0,1,0,0,0,1,4504,4504,0,24,7,2,1,0,1,django-unique-submission,0.1.0,0
1,0,1,0,1,0,1,0,0,0,10,2312,1590,1,0,10,2,1,0,2,awsmailman,0.1.1,0
1,0,1,0,0,0,1,0,0,1,5,1315,1315,0,7135,1,0,0,1,12,readme_executor,0.9.1,0
1,0,1,0,1,0,1,0,1,0,7,680,108,2,2025,4,2,1,1,55,pytailwind,0.0.5,0
1,0,1,0,0,0,1,0,10,0,2,1934,1605,3,3955,9,1,1,1,21763,nPDyn,3.0.0,0
1,0,1,0,1,0,1,0,0,0,2,2505,2505,2,0,13,1,1,0,2,cuculus-logging-client,0.4.0,0
0,0,1,0,1,0,1,0,2,1,2,60,47,0,3393,7,4,1,1,55,amtrak-status,0.1.0,0
0,0,1,0,1,0,1,0,0,0,1,74,74,0,114,0,0,0,1,2,area-jot,0.0.1,0
1,0,1,0,0,0,1,0,4,1,2,884,883,0,417,2,2,1,1,27,SegRunLib,0.0.5,0
1,0,1,0,1,0,1,0,0,0,7,720,714,1,1609,15,0,0,75,101612,regex-rust,0.2.0,0
1,0,1,0,1,0,1,0,5,1,16,1029,381,0,3229,12,3,1,1,55,pydfuutil,0.0.1b5,0
1,0,1,0,1,0,1,0,3,0,1,3850,3850,0,1092,2,1,1,1,9,pep470,15.0.0,0
1,0,1,0,0,0,1,0,0,1,1,517,517,0,0,3,0,0,1,1,broker-api,0.0.0,0
1,0,1,0,1,0,1,0,1,1,10,773,57,3,5135,7,2,1,1,19,uplid,1.1.1,0
1,0,1,0,1,0,1,0,1,0,1,2784,2784,1,1004,5,1,1,1,30,prometheus-ml,0.1.0,0
1,0,2,0,1,0,0,0,6,1,277,1038,699,0,1006,0,1,1,1,135,cirq-ft,1.2.0.dev20230705224047,0
0,0,1,0,1,1,1,0,14,1,3,161,156,0,24420,0,0,0,1,491,mnemex,0.6.0,0
1,0,1,0,0,0,1,0,0,0,1,2046,2046,2,123,11,1,1,0,1,maxim,1.0.0,0
1,0,1,0,1,0,1,0,4,1,1,168,168,1,1614,8,3,1,1,18,keypass-cli,0.1.0,0
1,0,1,0,0,0,1,0,1,1,1,386,386,0,8574,3,0,0,1,13,Xsql,1.0.0,0
1,0,1,0,0,0,1,0,0,1,6,1966,1963,0,1391,4,0,0,1,5,enumatch,0.1.3,0
1,1,1,0,0,0,1,0,19,1,1,900,900,3,3062,10,1,1,1,27,instagram-bucketizer,0.1.0,0
1,0,2,0,0,0,0,0,11,1,1,1082,1082,1,49,9,2,1,1,375,finance-structs,0.1.0,0
0,0,1,0,1,0,1,0,3,1,3,60,18,1,5607,7,0,0,1,75,n8n-gitops,0.3.3,0
1,0,1,0,1,0,1,0,1,1,1,530,530,0,2841,9,1,1,1,10,django-simple-secrets,0.1.0,0
0,0,1,0,1,0,0,0,10,1,17,58,23,0,1019,0,1,1,1,5,yapping,0.4.0,0
1,0,1,0,0,0,0,0,0,1,4,1369,1341,0,0,7,2,1,1,4,gahpo,0.1.3,0
1,1,1,0,1,0,1,0,1,1,2,2811,2756,3,2789,9,1,1,1,15,pyce,1.0.0,0
1,0,1,0,1,0,1,0,0,0,2,2119,2119,1,0,4,1,1,1,15,Bootcampspot-python,0.0.3,0
1,0,1,0,1,0,1,0,4,1,1,477,477,0,641,5,1,1,1,13,datalib-btayari,0.1.0,0
2,0,1,0,1,0,1,0,2,1,1,11,11,1,5882,5,0,0,1,33,openclaw-turboquant,0.1.0,0
1,0,1,0,0,0,1,0,1,1,13,644,624,0,195,3,1,1,1,15,winfuncs,0.0.3,0
1,0,1,0,1,0,1,0,0,0,12,3717,3429,0,120,6,1,1,0,3,Flask-Tus,0.6.0,0
2,0,1,0,1,0,1,0,0,0,2,1030,1030,1,0,4,1,1,0,9,PowDevRUL,1.0.27,0
1,0,1,0,1,0,1,0,2,1,8,911,586,1,1247,15,3,1,1,10,qanty,0.0.6,0
1,0,1,0,1,0,1,0,3,1,4,95,83,2,4174,11,2,1,1,46,procclean,1.3.0,0
